time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/n_updates,train/loss,train/learning_rate,train/clip_range,train/explained_variance,train/value_loss,train/clip_fraction,train/policy_gradient_loss,train/std,train/entropy_loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
19168,14155776,738,27,208,-0.01559795904904604,0.0001,0.2,0.709144115447998,0.0020098298031712147,0.12198567390441895,-0.01190093242689727,0.7035598158836365,-6.189162350725383,0.010947469,0.549337267279625,360.0
19095,14680064,768,28,216,-0.007657155394554138,0.0001,0.2,0.5356529653072357,0.0026019841038760205,0.0996699333190918,-0.008047792126603781,0.6906819343566895,-6.056259768549353,0.009328506,0.549337267279625,360.0
19009,15204352,799,29,224,-0.02174868807196617,0.0001,0.2,0.7047820389270782,0.0012991913948781075,0.12903738021850586,-0.012576921759318793,0.6759955286979675,-5.896819934947416,0.011419876,0.6808520346879959,360.0
18954,15728640,829,30,232,-0.0071938480250537395,0.0001,0.2,0.2537204623222351,0.008435037412937163,0.0714561939239502,-0.003034687504680278,0.6670054793357849,-5.796648250427097,0.007269158,0.6808520346879959,360.0
18902,16252928,859,31,240,-0.010768250562250614,0.0001,0.2,0.2787957191467285,0.0025416123459081064,0.09813237190246582,-0.00688702891596904,0.655331552028656,-5.664780019316822,0.009314179,0.6808520346879959,360.0
18865,16777216,889,32,248,-0.015976538881659508,0.0001,0.2,0.5834004878997803,0.0009969451614040281,0.1190495491027832,-0.01079164460031734,0.641549825668335,-5.502673599636182,0.010784356,0.6808520346879959,360.0
18823,17301504,919,33,256,-0.011230595409870148,0.0001,0.2,0.2794438600540161,0.0020096191128118335,0.08915185928344727,-0.006201976175589152,0.6306357979774475,-5.372064350405708,0.008793683,0.6808520346879959,360.0
18766,17825792,949,34,264,-0.021239930763840675,0.0001,0.2,0.4896271824836731,0.0007026768269611239,0.1310572624206543,-0.012494656448097885,0.6168565154075623,-5.205915932543576,0.011451803,0.7749800568819046,360.0
18734,18350080,979,35,272,-0.007151515688747168,0.0001,0.2,0.02886784076690674,0.009293503072058229,0.05440568923950195,-0.0018493277027005206,0.6103953719139099,-5.122167232679203,0.0058847005,0.7749800568819046,360.0
18706,18874368,1008,36,280,-0.020302338525652885,0.0001,0.2,0.3509642481803894,0.0005721274575307689,0.1309041976928711,-0.0119768756223948,0.5977756381034851,-4.967026426689699,0.011357218,0.7749800568819046,360.0
18681,19398656,1038,37,288,-0.0137923089787364,0.0001,0.2,0.23975002765655518,0.001021002667812354,0.1005854606628418,-0.006957298772704235,0.5868251323699951,-4.823493899777532,0.009566488,0.7749800568819046,360.0
18659,19922944,1067,38,296,-0.015594984404742718,0.0001,0.2,0.31933921575546265,0.0005334961488472345,0.12310385704040527,-0.010607626799014724,0.5744938850402832,-4.658709388459101,0.010976859,0.7749800568819046,360.0
